TS,Track V, Car V, Car I
1609459468677,9.801182,4.909363,3.414053
1609459468804,9.625730,6.256230,5.057633
1609459468932,9.621343,7.725914,5.089860
1609459469060,9.595025,9.494141,5.250996
1609459469188,9.665206,9.616957,4.187503
1609459469316,10.002951,2.597236,-1.776516
1609459469444,10.033655,3.869537,1.091691
1609459469572,9.897680,5.032180,2.447242
1609459469700,9.840658,5.207632,2.930648
1609459469828,9.788022,5.602398,3.478508
1609459469957,9.748546,6.225527,3.833005
1609459470085,9.726614,6.993402,4.090821
1609459470213,9.551163,9.423960,5.637720
1609459470341,10.029269,9.981019,1.059464
1609459470469,9.739774,9.660820,3.897459
1609459470597,9.814340,9.744160,3.285145
1609459470725,9.967861,3.426521,-2.743328
1609459470853,10.016109,5.453264,1.252827
1609459470981,9.862590,6.229913,2.866194
1609459471109,9.805568,6.813564,3.446281
1609459471237,9.994179,1.917086,-1.003067
1609459471365,9.853817,4.856728,2.962875
1609459471494,9.792409,5.448878,3.575189
1609459471622,9.726614,6.058847,4.348638
1609459471750,9.678365,6.238685,4.767590
1609459471878,9.735387,6.870586,4.251957
1609459472006,9.950315,4.659344,2.028290
1609459472134,9.801182,6.010598,3.542962
1609459472262,9.884521,5.097974,2.737285
1609459472390,9.766091,5.409401,3.929686
1609459472582,9.691524,7.282898,4.638681
1609459472710,9.660820,9.581866,4.896498
1609459472838,9.985406,2.500738,-1.712062
1609459472967,9.915225,5.361152,2.253880
1609459473095,9.726614,5.650922,4.155276
1609459473223,9.669593,6.642224,4.703135
1609459473351,9.616957,7.304830,5.347677
1609459473479,9.888907,5.409401,2.543923
1609459473609,9.818727,6.115869,3.220691
1609459473737,9.603798,6.194822,5.283223
1609459473865,9.568707,7.879709,5.476585
1609459473994,9.599412,9.511686,5.283223
1609459474122,9.687138,9.608185,4.413092
1609459474250,9.757318,9.678365,3.704097
1609459474388,9.998565,2.614781,-1.808743
1609459474581,9.866976,5.655308,2.801740
1609459474711,9.709069,6.045688,4.251957
1609459474839,9.638888,6.563271,4.767590
1609459474967,9.638888,7.480282,4.896498
1609459475095,9.643275,8.401678,4.896498
1609459475225,9.630116,9.551163,4.993179
1609459475355,9.744160,9.669593,3.961913
1609459475484,9.796795,9.726614,3.381826
1609459475549,9.827499,9.757318,3.156237
1609459475613,10.024882,8.015684,1.091691
1609459475677,9.972247,3.347293,-2.614420
1609459475743,9.994179,2.136401,-1.228656
1609459475805,9.941543,5.795669,1.963836
1609459475869,9.814340,5.598011,3.285145
1609459475933,9.774863,6.335184,3.704097
1609459476093,9.989792,5.176928,1.478416
1609459476157,9.994179,1.943404,-1.035294
1609459476221,10.038041,2.952527,1.059464
1609459476349,9.827499,4.948840,3.285145
1609459476414,9.814340,5.097974,3.414053
1609459476477,9.774863,5.352379,3.768551
1609459476542,9.748546,5.519058,3.897459
1609459476606,9.704683,6.028143,4.574227
1609459476670,9.665206,6.326411,4.928725
1609459476736,9.634502,6.475545,5.283223
1609459476798,9.752932,6.734337,4.058594
1609459476862,9.941543,4.641799,2.092744
1609459476990,9.774863,5.729875,3.800778
1609459477054,9.805568,5.957963,3.478508
1609459477182,9.823112,5.466423,3.188464
1609459477347,9.739774,6.348343,4.187503
1609459477411,9.634502,6.615907,5.250996
1609459477476,9.643275,7.638188,5.089860
1609459477539,9.485368,9.371325,6.668986
1609459477603,9.687138,9.603798,4.638681
1609459477667,9.985406,5.944804,1.575097
1609459477733,10.002951,1.917086,-0.938613
1609459477795,9.932771,4.755843,2.060517
1609459477859,9.871362,5.282198,2.801740
1609459477987,9.871362,5.729875,2.737285
1609459478051,9.809954,5.699171,3.349599
1609459478180,9.678365,6.190436,4.574227
1609459478308,9.616957,7.239035,5.250996
1609459478372,9.731001,6.361502,3.994140
1609459478436,9.845044,5.874622,2.898421
1609459478606,9.814340,6.357116,2.995102
1609459478734,9.625730,5.769351,5.025406
1609459478862,9.551163,7.607485,5.734401
1609459478990,9.581866,9.489754,5.379904
1609459479118,9.682751,9.630116,4.348638
1609459479246,9.774863,9.700296,3.575189
1609459479374,10.002951,2.750757,-1.937652
1609459479502,9.932771,5.497127,2.092744
1609459479566,9.915225,5.488355,2.286107
1609459479695,9.761704,5.602398,3.736324
1609459479823,9.691524,6.093938,4.413092
1609459479951,9.621343,7.502213,5.025406
1609459480079,9.634502,9.538004,4.960952
1609459480207,9.691524,9.608185,4.413092
1609459480335,9.687138,9.603798,4.380865
1609459480504,9.801182,9.731001,3.285145
1609459480639,10.029269,6.668542,0.543832
1609459480767,9.941543,7.024107,2.028290
1609459480895,9.792409,7.414487,3.510735
1609459481023,9.919611,6.357116,2.253880
1609459481151,9.941543,4.935681,2.060517
1609459481279,9.888907,5.247108,2.576150
1609459481407,9.801182,5.014635,3.542962
1609459481535,9.761704,5.378697,3.961913
1609459481663,9.678365,6.611521,4.767590
1609459481791,9.845044,5.966735,3.091783
1609459481919,9.792409,5.896554,3.607416
1609459482048,9.757318,5.686012,4.058594
1609459482175,9.713455,6.317639,4.380865
1609459482304,9.739774,6.247458,4.123048
1609459482496,9.616957,9.520458,5.347677
1609459482624,9.989792,2.241672,-1.389792
1609459482752,9.875749,5.764966,2.769512
1609459482880,9.783636,5.883395,3.542962
1609459483008,9.652047,6.115869,4.896498
1609459483136,9.695910,6.567658,4.445319
1609459483264,9.805568,5.817601,3.414053
1609459483392,9.809954,5.962349,3.285145
1609459483520,9.673979,6.229913,4.606454
1609459483648,9.559935,6.796019,5.669947
1609459483776,9.511686,9.406415,6.121126
1609459483905,9.630116,9.551163,4.993179
1609459484033,9.744160,9.665206,3.929686
1609459484161,10.033655,7.186400,1.156146
1609459484289,10.033655,4.018671,1.059464
1609459484485,9.818727,5.637763,3.124010
1609459484611,9.840658,5.979894,3.059556
1609459484741,9.612571,6.800406,5.218769
1609459484867,9.695910,7.853117,4.445319
1609459484995,9.660820,9.573094,4.703135
1609459485123,9.660820,9.590639,4.638681
1609459485251,9.770477,9.704683,3.542962
1609459485379,9.818727,9.748546,3.156237
1609459485507,10.038041,6.931994,1.091691
1609459485636,9.923998,4.119555,2.189425
1609459485764,10.038041,9.691524,1.091691
1609459485892,10.033655,0.184224,1.027237
1609459486021,10.033655,0.052636,1.059464
1609459486150,10.038041,0.052636,1.091691
1609459486278,10.038041,0.057022,1.091691
1609459486470,10.038041,0.052636,1.059464
1609459486599,10.033655,0.052636,1.091691
1609459486728,10.033655,0.052636,1.091691
1609459486792,10.038041,0.057022,1.091691
1609459486856,10.033655,0.057022,1.059464
1609459486922,10.033655,0.052636,1.059464
1609459486984,10.033655,0.052636,1.059464
1609459487048,10.033655,0.052636,1.091691
1609459487112,10.029269,0.057022,1.091691
1609459487176,10.033655,0.052636,1.091691
1609459487304,10.033655,0.052636,1.059464
1609459487432,10.038041,0.057022,1.091691
1609459487497,10.029269,0.057022,1.091691
1609459487561,10.033655,0.057022,1.059464
1609459487625,10.029269,0.052636,1.123919
1609459487788,10.033655,0.057022,1.059464
1609459487925,10.033655,0.052636,1.123919
1609459487989,10.033655,0.057022,1.123919
1609459488117,10.038041,0.057022,1.059464
1609459488181,10.029269,0.057022,1.059464
1609459488309,10.029269,0.057022,1.059464
1609459488373,10.033655,0.052636,1.059464
1609459488501,10.029269,0.052636,1.059464
1609459488565,10.038041,0.057022,1.059464
1609459488629,10.033655,0.057022,1.091691
1609459488693,10.029269,0.057022,1.059464
1609459488821,10.029269,0.052636,1.091691
1609459488887,10.033655,0.057022,1.091691
1609459488950,10.029269,0.057022,1.059464
1609459489014,10.038041,0.057022,1.091691
1609459489208,10.038041,0.057022,1.091691
1609459489272,10.038041,0.057022,1.091691
1609459489336,10.033655,0.052636,1.059464
1609459489400,10.029269,0.052636,1.059464
1609459489528,10.033655,0.057022,1.123919
1609459489594,10.033655,0.052636,1.220600
1609459489720,10.038041,0.057022,1.091691
1609459489848,10.029269,0.057022,1.059464
1609459489976,10.038041,0.057022,1.059464
1609459490040,10.038041,0.057022,1.059464
1609459490169,10.038041,0.052636,1.091691
1609459490296,10.038041,0.057022,1.123919
1609459490360,10.029269,0.052636,1.091691
1609459490488,10.029269,0.052636,1.059464
1609459490616,10.038041,0.052636,1.091691
1609459490809,10.038041,0.052636,1.091691
1609459490937,10.038041,0.052636,1.091691
1609459491065,10.033655,0.052636,1.059464
1609459491129,10.033655,0.052636,1.123919
1609459491193,10.038041,0.052636,1.059464
1609459491321,10.042427,0.052636,1.091691
1609459491449,10.033655,0.052636,1.156146
1609459491577,10.038041,0.057022,1.123919
1609459491705,10.038041,0.052636,1.091691
1609459491833,10.033655,0.052636,1.091691
1609459491961,10.038041,0.052636,1.091691
1609459492089,10.029269,0.052636,1.123919
1609459492217,10.038041,0.052636,1.091691
1609459492345,10.038041,0.052636,1.091691
1609459492473,10.038041,0.052636,1.123919
1609459492666,10.029269,0.052636,1.123919
1609459492794,10.038041,0.057022,1.091691
1609459492922,10.038041,0.057022,1.091691
1609459493050,10.033655,0.052636,1.091691
1609459493178,10.029269,0.057022,1.091691
1609459493306,10.033655,0.052636,1.091691
1609459493434,10.029269,0.057022,1.091691
1609459493562,10.029269,0.057022,1.091691
1609459493690,10.029269,0.052636,1.059464
1609459493819,10.033655,0.057022,1.091691
1609459493948,10.038041,0.057022,1.059464
1609459494076,10.033655,0.052636,1.059464
1609459494204,10.033655,0.057022,1.091691
1609459494332,10.029269,0.057022,1.059464
1609459494460,10.038041,0.057022,1.091691
1609459494652,10.038041,0.057022,1.091691
1609459494788,10.038041,0.057022,1.091691
1609459494916,10.038041,0.057022,1.091691
1609459495046,10.033655,0.052636,1.123919
1609459495174,10.033655,0.057022,1.091691
1609459495303,10.038041,0.057022,1.091691
1609459495432,10.033655,0.057022,1.091691
1609459495560,10.038041,0.057022,1.091691
1609459495688,10.033655,0.057022,1.091691
1609459495816,10.038041,0.184224,1.091691
1609459495944,9.976633,5.672853,1.738247
1609459496072,9.691524,4.913750,4.638681
1609459496200,9.880135,4.237986,2.705058
1609459496328,9.796795,5.216404,3.607416
1609459496457,9.809954,5.076043,3.639643
1609459496650,9.827499,4.189736,3.285145
1609459496777,9.774863,4.808478,3.800778
1609459496906,9.801182,5.290971,3.575189
1609459497033,9.862590,5.273426,2.962875
1609459497163,9.871362,4.777774,2.769512
1609459497291,9.862590,5.045339,2.866194
1609459497421,9.792409,5.238336,3.478508
1609459497549,9.801182,5.308516,3.414053
1609459497679,9.774863,5.936031,3.768551
1609459497808,9.893293,6.124642,2.608377
1609459497872,9.985406,2.092538,-1.196429
1609459497936,9.998565,1.860064,-0.938613
1609459498000,10.029269,2.956913,1.252827
1609459498066,9.875749,4.501438,2.672831
1609459498128,9.836272,4.773388,3.091783
1609459498288,9.770477,5.922872,3.897459
1609459498352,9.726614,6.181664,4.155276
1609459498416,9.687138,6.291321,4.477546
1609459498544,9.770477,6.045688,3.414053
1609459498608,9.862590,5.593626,2.769512
1609459498672,10.002951,1.816201,-0.906386
1609459498736,9.923998,4.360802,2.157198
1609459498802,9.831885,4.628640,3.027329
1609459498864,9.757318,5.076043,3.704097
1609459498929,9.691524,5.659694,4.413092
1609459498993,9.669593,5.870236,4.606454
1609459499057,9.687138,6.519408,4.477546
1609459499185,9.704683,7.585553,4.219730
1609459499249,9.695910,7.884096,4.251957
1609459499313,9.845044,7.396942,2.930648
1609459499480,10.029269,5.334834,0.866102
1609459499544,10.038041,4.343256,1.059464
1609459499672,10.033655,3.900241,1.091691
1609459499738,9.945929,4.672503,1.996063
1609459499865,9.845044,5.383083,2.962875
1609459499993,9.818727,4.983931,3.124010
1609459500121,9.673979,6.164119,4.574227
1609459500185,9.656433,6.602748,4.993179
1609459500315,9.752932,6.971472,3.833005
1609459500441,9.704683,7.853117,4.219730
1609459500569,10.033655,9.761704,1.091691
1609459500633,9.985406,3.075343,-2.227695
1609459500761,10.007337,1.684612,-0.745251
1609459500827,10.007337,1.535478,-0.584115
1609459500953,10.029269,0.070181,1.091691
1609459501157,10.038041,0.057022,1.123919
1609459501221,10.029269,0.057022,1.091691
1609459501349,10.033655,0.052636,1.091691
1609459501477,10.038041,0.057022,1.091691
1609459501605,10.038041,0.057022,1.091691
1609459501669,10.038041,0.052636,1.123919
1609459501797,10.038041,0.065794,1.091691
1609459501925,10.038041,0.057022,1.091691
1609459501989,10.038041,0.061408,1.059464
1609459502053,10.038041,0.052636,1.091691
1609459502181,10.038041,0.057022,1.091691
1609459502309,10.033655,0.052636,1.091691
1609459502438,10.029269,0.057022,1.059464
1609459502566,10.038041,0.057022,1.091691
1609459502694,10.029269,0.052636,1.059464
1609459502864,10.038041,0.057022,1.059464
1609459502928,10.038041,0.057022,1.123919
1609459503056,10.038041,0.052636,1.123919
1609459503184,10.038041,0.057022,1.123919
1609459503312,10.038041,0.057022,1.059464
1609459503440,10.033655,0.052636,1.123919
1609459503568,10.038041,0.057022,1.091691
1609459503696,10.038041,0.057022,1.059464
1609459503824,10.033655,0.052636,1.059464
1609459503952,10.033655,0.057022,1.091691
1609459504080,10.033655,0.057022,1.059464
1609459504208,10.029269,0.057022,1.059464
1609459504336,10.038041,0.057022,1.123919
1609459504465,10.029269,0.057022,1.059464
1609459504593,10.038041,0.057022,1.091691
1609459504785,10.038041,0.061408,1.091691
1609459504913,10.029269,0.052636,1.123919
1609459505041,10.033655,0.057022,1.059464
1609459505169,10.033655,0.057022,1.091691
1609459505297,10.029269,0.052636,1.091691
1609459505426,10.033655,0.052636,1.091691
1609459505553,10.033655,0.052636,1.091691
1609459505682,10.038041,0.052636,1.091691
1609459505811,10.033655,0.052636,1.091691
1609459505940,10.038041,0.052636,1.059464
1609459506068,10.033655,0.057022,1.091691
1609459506197,10.029269,0.057022,1.091691
1609459506325,10.038041,0.057022,1.091691
1609459506453,10.033655,0.052636,1.091691
1609459506581,10.033655,0.057022,1.091691
1609459506773,10.038041,0.061408,1.091691
1609459506901,10.038041,0.052636,1.091691
1609459507029,10.029269,0.057022,1.091691
1609459507158,10.038041,0.052636,1.091691
1609459507286,10.038041,0.057022,1.091691
1609459507414,10.038041,0.057022,1.091691
1609459507544,10.038041,0.057022,1.091691
1609459507674,9.985406,5.707943,1.575097
1609459507803,9.625730,5.800056,5.122087
1609459507932,10.016109,1.303004,-0.294072
1609459508060,9.866976,6.817951,2.801740
1609459508188,9.695910,5.979894,4.509773
1609459508316,10.038041,2.518283,1.091691
1609459508444,9.704683,5.738647,4.477546
1609459508583,10.038041,3.838833,1.091691
1609459508775,9.945929,4.931295,2.060517
1609459508903,9.893293,4.273076,2.576150
1609459509031,9.963474,4.198509,1.867155
1609459509095,9.871362,5.032180,2.833966
1609459509159,9.875749,4.913750,2.769512
1609459509223,9.823112,4.690049,3.285145
1609459509287,9.827499,4.576005,3.188464
1609459509351,9.757318,5.304130,3.994140
1609459509416,9.731001,5.593626,4.251957
1609459509481,9.700296,5.896554,4.509773
1609459509544,9.722228,6.050075,4.348638
1609459509608,9.853817,5.356765,3.027329
1609459509672,10.002951,1.425821,-0.455207
1609459509736,9.897680,3.724789,2.511696
1609459509800,9.761704,4.904977,3.961913
1609459509965,9.836272,4.786547,3.220691
1609459510028,9.845044,5.220790,3.059556
1609459510091,9.809954,5.352379,3.446281
1609459510155,9.796795,5.163768,3.639643
1609459510219,9.748546,5.501513,4.026367
1609459510347,9.735387,6.085166,4.187503
1609459510413,9.691524,6.466773,4.670908
1609459510476,9.695910,7.146924,4.703135
1609459510540,9.809954,7.278512,3.381826
1609459510604,9.994179,3.145524,-1.099748
1609459510668,9.994179,1.846905,-0.906386
1609459510796,9.884521,4.606709,2.576150
1609459510924,9.805568,4.926908,3.414053
1609459510988,9.774863,5.128678,3.671870
1609459511052,9.761704,5.738647,3.800778
1609459511246,9.691524,6.532568,4.413092
1609459511310,9.731001,6.475545,4.090821
1609459511374,9.884521,5.637763,2.640604
1609459511438,10.007337,1.903927,-0.970840
1609459511502,10.029269,2.930595,1.091691
1609459511566,9.845044,4.400279,3.027329
1609459511694,9.700296,5.475195,4.348638
1609459511758,9.713455,5.562922,4.219730
1609459511822,9.722228,6.212368,4.090821
1609459511950,9.704683,7.278512,4.316411
1609459512078,9.682751,8.160432,4.413092
1609459512142,9.739774,8.050775,3.897459
1609459512206,10.020496,6.422910,1.220600
1609459512270,10.002951,2.351604,-1.518700
1609459512398,9.954701,4.369575,1.931609
1609459512590,9.866976,4.738298,2.769512
1609459512718,9.818727,5.141837,3.188464
1609459512847,9.774863,5.317289,3.639643
1609459512975,9.713455,6.107097,4.219730
1609459513103,9.678365,6.796019,4.445319
1609459513231,9.700296,7.826799,4.284184
1609459513360,9.695910,8.704333,4.316411
1609459513488,10.002951,4.150259,-1.454246
1609459513616,10.002951,1.956563,-1.035294
1609459513744,9.849430,4.913750,2.866194
1609459513872,9.840658,5.409401,3.027329
1609459514000,10.002951,1.881996,-1.003067
1609459514140,10.033655,1.535478,1.059464
1609459514268,9.809954,4.075693,3.414053
1609459514396,9.739774,4.742684,3.994140
1609459514588,9.757318,5.914100,3.929686
1609459514716,10.029269,3.632677,0.866102
1609459514844,9.915225,4.180964,2.318334
1609459514972,9.875749,4.633027,2.705058
1609459515100,9.875749,4.786547,2.833966
1609459515228,9.818727,4.865500,3.317372
1609459515356,9.761704,5.264653,3.994140
1609459515484,9.774863,5.602398,3.865232
1609459515612,9.884521,5.185700,2.705058
1609459515741,9.814340,5.514672,3.446281
1609459515868,9.906452,4.369575,2.415015
1609459515997,9.818727,5.238336,3.446281
1609459516125,9.761704,5.589239,3.929686
1609459516253,9.761704,6.203595,3.929686
1609459516381,9.691524,8.050775,4.670908
1609459516573,10.002951,1.772338,-0.809705
1609459516701,9.910838,5.172541,2.543923
1609459516829,9.818727,5.102360,3.188464
1609459516959,9.731001,6.067620,4.123048
1609459517087,9.634502,6.734337,4.993179
1609459517215,9.862590,5.905327,2.833966
1609459517343,9.919611,4.685662,2.189425
1609459517471,9.761704,4.900591,3.671870
1609459517599,9.673979,6.001825,4.606454
1609459517727,9.673979,7.717142,4.638681
1609459517856,9.656433,9.564322,4.703135
1609459517984,9.704683,9.630116,4.219730
1609459518112,9.994179,2.856028,-2.098787
1609459518240,10.038041,3.865150,1.059464
1609459518368,9.919611,4.747070,2.124971
1609459518561,9.783636,5.326061,3.446281
1609459518689,9.731001,5.962349,3.994140
1609459518817,9.783636,6.014985,3.542962
1609459518945,9.735387,7.146924,3.994140
1609459519073,9.538004,9.459050,5.766628
1609459519202,9.660820,9.573094,4.735363
1609459519330,9.783636,9.709069,3.575189
1609459519460,9.972247,3.391430,-2.646647
1609459519588,9.994179,2.066220,-1.164202
1609459519716,9.906452,5.238336,2.415015
1609459519846,9.818727,6.269390,3.285145
1609459519975,10.038041,4.273076,1.123919
1609459520039,10.002951,1.824974,-0.874159
1609459520103,10.033655,2.741984,1.123919
1609459520168,9.845044,4.439755,3.059556
1609459520336,9.849430,5.058497,3.059556
1609459520400,9.779250,5.308516,3.833005
1609459520464,9.744160,5.444492,4.155276
1609459520601,9.713455,6.308866,4.445319
1609459520730,9.744160,5.800056,4.155276
1609459520794,9.954701,4.659344,1.899382
1609459520858,9.932771,4.216054,2.221652
1609459520922,9.871362,4.685662,2.833966
1609459520986,9.805568,5.295357,3.542962
1609459521124,9.827499,5.102360,3.349599
1609459521189,9.814340,5.633377,3.446281
1609459521317,9.761704,5.721103,3.994140
1609459521445,9.752932,6.677315,4.058594
1609459521509,9.564322,7.138151,5.927763
1609459521573,9.621343,8.177977,5.315450
1609459521737,9.985406,2.360376,-1.518700
1609459521801,10.002951,1.912700,-0.970840
1609459521865,9.862590,5.097974,2.866194
1609459521993,9.814340,5.743034,3.252918
1609459522057,9.704683,6.036916,4.413092
1609459522121,9.726614,6.150959,4.155276
1609459522185,9.634502,6.791633,4.993179
1609459522313,9.722228,6.343956,4.187503
1609459522377,9.915225,4.957613,2.253880
1609459522441,9.866976,4.975158,2.769512
1609459522506,9.853817,5.168155,2.866194
1609459522634,9.801182,5.334834,3.317372
1609459522698,9.726614,5.527831,4.090821
1609459522762,9.616957,6.199209,5.186542
1609459522826,9.630116,6.953927,4.960952
1609459523018,9.673979,8.300794,4.542000
1609459523146,9.612571,9.524844,5.089860
1609459523210,9.888907,8.691174,2.608377
1609459523274,10.002951,4.119555,-1.776516
1609459523338,10.007337,2.241672,-1.357565
1609459523466,9.963474,4.997089,1.770474
1609459523594,9.845044,5.466423,2.898421
1609459523722,9.748546,5.725489,3.833005
1609459523850,9.722228,6.190436,4.090821
1609459523914,9.695910,6.326411,4.380865
1609459524043,9.722228,7.089901,4.155276
1609459524108,9.656433,8.002525,4.735363
1609459524236,9.634502,9.551163,4.832044
1609459524364,9.673979,9.590639,4.574227
1609459524491,9.774863,9.704683,3.542962
1609459524620,9.981019,2.939367,-2.131014
1609459524748,9.994179,2.053061,-1.099748
1609459524876,9.919611,4.948840,2.253880
1609459525004,9.845044,5.361152,2.898421
1609459525132,9.814340,5.743034,3.349599
1609459525260,9.748546,6.668542,4.058594
1609459525388,9.981019,2.083765,-1.196429
1609459525516,9.713455,4.738298,4.348638
1609459525644,9.713455,5.835146,4.445319
1609459525772,9.643275,6.580816,5.122087
1609459525901,9.748546,6.515022,3.994140
1609459526029,10.038041,3.044639,1.059464
1609459526157,9.831885,5.356765,3.188464
1609459526285,9.840658,5.005862,3.156237
1609459526413,9.744160,5.558536,4.123048
1609459526605,9.590639,7.906027,5.798855
1609459526733,9.678365,8.449927,4.703135
1609459526861,9.985406,2.553373,-1.712062
1609459526989,9.932771,5.686012,2.157198
1609459527117,9.700296,5.001475,4.445319
1609459527245,9.682751,5.584853,4.638681
1609459527383,9.669593,6.624680,4.703135
1609459527511,10.011724,4.080079,1.349508
1609459527640,9.805568,5.356765,3.381826
1609459527768,9.695910,6.023757,4.380865
1609459527896,9.586252,6.975858,5.444358
1609459528025,9.551163,9.454664,5.669947
1609459528153,9.599412,9.516072,5.154314
1609459528281,9.717841,9.634502,4.090821
1609459528409,9.994179,2.750757,-1.969879
1609459528602,9.915225,5.014635,2.189425
1609459528729,9.805568,5.584853,3.317372
1609459528857,9.722228,6.041302,4.123048
1609459528985,9.638888,6.655384,4.928725
1609459529114,9.678365,7.796095,4.509773
1609459529242,9.717841,8.612221,4.187503
1609459529370,9.902066,9.818727,2.318334
1609459529498,9.744160,9.669593,3.865232
1609459529627,9.959088,8.581517,1.802701
1609459529755,9.989792,2.522669,-1.712062
1609459529883,9.967861,5.448878,1.834928
1609459530012,9.831885,6.510636,3.220691
1609459530141,9.985406,2.241672,-1.357565
1609459530269,9.871362,4.518983,2.705058
1609459530397,9.906452,4.505824,2.350561
1609459530589,9.748546,5.356765,4.058594
1609459530718,9.770477,5.786897,3.865232
1609459530846,9.612571,6.734337,5.444358
1609459530974,9.941543,4.790933,2.060517
1609459531102,9.827499,5.387470,3.285145
1609459531231,9.801182,5.620217,3.542962
1609459531397,9.783636,5.510286,3.736324
1609459531461,9.726614,5.997439,4.316411
1609459531525,9.722228,6.036916,4.380865
1609459531589,9.695910,6.506250,4.638681
1609459531653,9.656433,6.879359,4.993179
1609459531717,9.652047,7.690824,5.154314
1609459531782,9.757318,8.024457,4.026367
1609459531845,10.016109,5.602398,1.285054
1609459531909,9.994179,2.048675,-1.099748
1609459532076,9.884521,5.251494,2.640604
1609459532139,9.818727,5.549763,3.285145
1609459532203,9.726614,5.593626,4.187503
1609459532267,9.695910,6.304480,4.445319
1609459532331,9.660820,6.598361,4.864271
1609459532395,9.634502,6.844269,5.025406
1609459532460,9.643275,6.910063,4.993179
1609459532524,9.853817,5.826374,2.801740
1609459532651,9.840658,5.773738,2.962875
1609459532716,9.849430,5.681625,2.866194
1609459532844,9.603798,5.620217,5.250996
1609459532972,9.599412,7.668893,5.250996
1609459533100,9.678365,8.370974,4.445319
1609459533164,9.573094,9.222190,5.444358
1609459533228,9.630116,9.546777,4.896498
1609459533420,10.029269,6.945154,1.091691
1609459533484,9.989792,2.684962,-1.808743
